city,longitude,latitude,datetime,value,,新增确诊,新增治愈,新增死亡,确诊,治愈,死亡
益阳,112.361516,28.55971118,2020/2/23,59,,0,2,0,12,10,0
怀化,110.0085143,27.5751609,2020/2/23,40,,0,0,0,8,6,0
张家界,110.4855325,29.12281556,2020/2/23,5,,1,0,0,4,2,0
晋中,112.7595948,37.69283941,2020/2/23,36,,0,1,0,9,8,0
太原,112.5563915,37.87698903,2020/2/23,20,,0,2,0,7,6,0
晋城,112.8585782,35.49628459,2020/2/23,10,,0,0,0,16,16,0
长治,113.1225589,36.20126837,2020/2/23,8,,0,0,0,6,6,0
大同,113.3064363,40.08246872,2020/2/23,12,,0,1,0,3,3,0
朔州,112.4393709,39.33710837,2020/2/23,8,,0,0,0,1,1,0
忻州,112.7406242,38.42238339,2020/2/23,7,,0,0,0,19,11,0
运城,111.0133895,35.03270691,2020/2/23,19,,0,0,0,12,5,1
临汾,111.5255302,36.0937419,2020/2/23,2,,0,2,0,28,24,0
吕梁,111.1504497,37.52449775,2020/2/23,6,,0,0,0,4,0,0
阳泉,113.5876167,37.86236085,2020/2/23,4,,0,0,0,12,9,0
唐山,118.1864595,39.63658372,2020/2/23,58,,0,-1,0,8,5,0
沧州,116.8455808,38.31021514,2020/2/23,48,,0,1,0,7,4,0
石家庄,114.5215319,38.04831193,2020/2/23,29,,0,0,0,6,3,0
张家口,114.8925722,40.7732372,2020/2/23,34,,0,1,0,11,9,0
邯郸,114.5456282,36.63126273,2020/2/23,32,,0,0,0,7,6,0
保定,115.4714638,38.87998777,2020/2/23,32,,0,0,0,3,3,0
邢台,114.5114623,37.07668595,2020/2/23,23,,0,0,0,3,3,0
廊坊,116.6905817,39.54336666,2020/2/23,30,,0,0,0,1,1,0
秦皇岛,119.6085306,39.9417481,2020/2/23,10,,0,0,0,32,18,0
衡水,115.6754061,37.74519141,2020/2/23,8,,0,5,0,36,23,1
承德,117.9693975,40.95785601,2020/2/23,7,,0,1,0,23,14,0
长春,125.3306021,43.8219535,2020/2/23,45,,0,1,0,17,13,0
辽源,125.1504252,42.89405501,2020/2/23,7,,0,1,0,10,8,1
四平市,124.3564816,43.17199357,2020/2/23,15,,0,2,0,4,3,0
通化,125.9466063,41.7338158,2020/2/23,6,,0,0,0,10,10,0
公主岭,124.8294487,43.51083266,2020/2/23,6,,0,2,0,10,10,0
白城,122.8455906,45.62550436,2020/2/23,1,,0,0,0,4,4,0
吉林市,126.5556345,43.84356783,2020/2/23,5,,0,7,0,44,21,1
延边,129.4773763,42.91574303,2020/2/23,5,,1,1,0,28,5,1
松原,124.8314819,45.14740419,2020/2/23,2,,0,2,0,55,36,0
梅河口,125.7176078,42.54488389,2020/2/23,1,,0,0,0,24,12,0
九江,116.0075349,29.71134056,2020/2/23,118,,0,2,0,19,8,0
南昌,115.8645894,28.6894553,2020/2/23,229,,0,0,0,11,0,0
上饶,117.9494596,28.46062592,2020/2/23,123,,0,6,0,32,23,0
宜春,114.4235637,27.82085642,2020/2/23,106,,0,0,0,11,6,0
新余,114.9235347,27.8235787,2020/2/23,130,,0,1,0,8,4,0
赣州,114.9405034,25.8351761,2020/2/23,76,,0,0,0,8,7,0
抚州,116.3645388,27.95489225,2020/2/23,72,,0,0,0,5,5,0
萍乡,113.8614964,27.62839271,2020/2/23,33,,0,2,0,4,4,0
鹰潭,117.0755754,28.26578706,2020/2/23,18,,0,1,0,3,3,0
吉安,115.0005107,27.11972683,2020/2/23,22,,0,11,0,504,317,1
景德镇,117.1845764,29.27424771,2020/2/23,6,,0,0,0,146,98,0
赣江新区,115.8502478,28.46574304,2020/2/23,1,,0,0,0,36,0,0
乌鲁木齐,87.62443994,43.8307632,2020/2/23,23,,0,9,0,157,123,0
兵团第四师,113.3038859,23.08333293,2020/2/23,10,,0,6,0,169,137,0
兵团第九师,112.9120251,28.21598432,2020/2/23,4,,0,0,0,45,28,0
兵团第十二师,113.0291625,28.12675628,2020/2/23,3,,0,0,0,55,39,0
吐鲁番市,89.19729725,42.95698485,2020/2/23,3,,0,0,0,42,30,0
兵团第八师石河子市,118.7724304,32.24015401,2020/2/23,4,,0,0,0,10,5,0
兵团第六师五家渠市,113.3043803,23.08322114,2020/2/23,2,,0,0,0,14,10,0
昌吉州,87.31500162,44.01685416,2020/2/23,4,,0,0,0,17,14,0
巴州,106.7755131,31.8576856,2020/2/23,3,,0,0,0,10,7,0
兵团第七师,113.3045127,23.083274,2020/2/23,1,,1,1,0,258,35,0
阿克苏地区,80.26694348,41.17502986,2020/2/23,1,,0,3,0,47,23,0
合肥,117.2334427,31.82657783,2020/2/23,174,,0,0,0,47,24,0
阜阳,115.8204361,32.89606099,2020/2/23,155,,0,0,0,60,38,1
蚌埠,117.3955133,32.9215237,2020/2/23,160,,0,2,0,44,24,0
亳州,115.7844632,33.8506427,2020/2/23,108,,0,0,0,37,15,2
六安,116.5264097,31.74145082,2020/2/23,69,,0,0,0,30,16,1
马鞍山,118.5135796,31.6762656,2020/2/23,38,,0,2,0,38,27,0
安庆,117.0636039,30.53095657,2020/2/23,83,,0,0,1,35,22,2
宿州,116.9705439,33.65209533,2020/2/23,41,,0,3,0,38,28,0
淮南,117.0063889,32.6318474,2020/2/23,27,,0,0,0,49,44,0
铜陵,117.8184768,30.95123324,2020/2/23,29,,0,0,0,16,11,0
淮北,116.8045373,33.9616563,2020/2/23,27,,0,1,0,24,20,0
芜湖,118.4394314,31.35853666,2020/2/23,33,,0,0,0,15,11,0
池州,117.498421,30.67088379,2020/2/23,17,,0,0,0,18,17,0
滁州,118.3394061,32.26127087,2020/2/23,13,,0,-4,0,53,36,0
黄山,118.3454373,29.72188979,2020/2/23,9,,0,1,0,25,15,0
宣城,118.7655342,30.94660155,2020/2/23,6,,0,1,0,9,5,0
莆田,119.014521,25.45986546,2020/2/23,55,,0,1,0,13,10,0
泉州,118.6824463,24.87995233,2020/2/23,46,,0,0,0,5,2,0
福州,119.3034698,26.08042942,2020/2/23,71,,0,0,0,15,12,1
厦门,118.0964355,24.48540661,2020/2/23,35,,0,2,0,9,7,0
南平,118.1843695,26.64777287,2020/2/23,20,,0,0,0,14,12,1
三明,117.6455212,26.26973652,2020/2/23,14,,0,0,0,13,12,0
宁德,119.5545107,26.67224171,2020/2/23,26,,0,0,0,7,7,0
漳州,117.6535765,24.51892979,2020/2/23,20,,0,0,0,4,4,0
龙岩,117.0234476,25.08121984,2020/2/23,6,,0,0,0,4,4,0
贵阳,106.6365768,26.65332482,2020/2/23,36,,0,0,0,2,2,0
遵义,106.9334277,27.73170088,2020/2/23,32,,0,0,0,1,1,0
毕节,105.2985888,27.29021508,2020/2/23,23,,0,7,0,54,39,1
黔南州,107.5284027,26.2606162,2020/2/23,17,,0,9,0,39,28,0
安顺,105.9544171,26.25925238,2020/2/23,4,,0,0,0,7,3,0
六盘水,104.8375546,26.59883311,2020/2/23,10,,0,0,0,15,12,1
黔东南州,107.9894462,26.58970297,2020/2/23,10,,0,2,0,13,11,0
铜仁,109.1964389,27.73778646,2020/2/23,10,,0,0,0,9,6,1
黔西南州,104.9124921,25.09396735,2020/2/23,4,,0,0,0,3,1,0
宝坻区,117.3166007,39.72319448,2020/2/23,60,,0,0,0,6,4,1
河东区,117.258413,39.13448733,2020/2/23,15,,0,1,0,6,5,0
北辰区,117.1414027,39.23034391,2020/2/23,6,,0,0,0,3,2,0
南开区,117.1565154,39.14410528,2020/2/23,6,,0,0,0,4,4,0
宁河区,117.8323933,39.33695643,2020/2/23,4,,0,0,0,3,2,1
河北区,117.2035928,39.15348514,2020/2/23,12,,0,0,0,3,3,0
和平区,121.150732,24.27955689,2020/2/23,6,,0,0,0,2,2,0
外地来津人员,90.93673264,29.04970447,2020/2/23,6,,0,0,0,1,1,0
东丽区,117.3205685,39.09233234,2020/2/23,4,,0,0,0,9,2,0
河西区,117.2294163,39.11571808,2020/2/23,4,,0,1,0,11,5,0
滨海新区,117.7173988,39.00941577,2020/2/23,3,,0,0,0,9,3,0
武清区,117.0505972,39.38987123,2020/2/23,2,,0,0,0,7,1,0
西青区,117.0144102,39.14872661,2020/2/23,4,,0,0,0,7,2,0
红桥区,117.1575179,39.17328565,2020/2/23,2,,0,0,0,7,4,0
津南区,117.3633868,38.94414857,2020/2/23,1,,0,0,0,11,9,0
西宁,101.7844502,36.6233847,2020/2/23,15,,0,0,0,8,6,0
海北州,100.9074343,36.96066282,2020/2/23,3,,0,0,0,3,1,0
拉萨,91.12082392,29.65004027,2020/2/23,1,,0,0,0,2,1,0
武汉,114.3115816,30.59846674,2020/2/24,47071,,0,0,0,1,0,0
孝感,113.9225101,30.93068923,2020/2/24,3482,,0,2,0,28,22,0
黄冈,114.8784905,30.45935886,2020/2/24,2904,,0,1,0,33,30,0
鄂州,114.9016074,30.39657217,2020/2/24,1385,,0,0,0,5,4,0
荆州,112.2455226,30.34084211,2020/2/24,1576,,0,0,0,3,3,0
随州,113.38945,31.69651677,2020/2/24,1305,,0,0,0,1,1,0
襄阳,112.1285372,32.0147968,2020/2/24,1175,,0,0,0,1,1,0
宜昌,111.2925492,30.69744648,2020/2/24,926,,0,0,0,36,31,2
荆门,112.206393,31.04173258,2020/2/24,920,,0,0,0,9,6,0
黄石,115.0455329,30.20520785,2020/2/24,1008,,0,0,0,9,8,0
十堰,110.8045296,32.63506186,2020/2/24,671,,0,0,0,4,3,0
咸宁,114.3285191,29.84705595,2020/2/24,836,,0,0,0,3,2,0
仙桃,113.4496094,30.33358775,2020/2/24,575,,0,0,0,12,12,0
天门,113.1724092,30.66962183,2020/2/24,495,,0,2,0,8,8,0
恩施州,109.4945926,30.27793958,2020/2/24,251,,0,0,0,4,4,0
潜江,112.9054741,30.40835793,2020/2/24,195,,0,0,0,3,3,0
神农架林区,110.6825249,31.75049601,2020/2/24,11,,0,0,0,2,2,0
深圳,114.0645518,22.54845664,2020/2/24,417,,0,0,0,1,1,0
广州,113.2714313,23.13533631,2020/2/24,346,,0,7,0,60,26,2
东莞,113.7584205,23.02730841,2020/2/24,97,,0,2,0,15,10,1
佛山,113.1285122,23.02775875,2020/2/24,84,,0,0,0,6,2,0
珠海,113.5825548,22.27656465,2020/2/24,98,,0,1,0,6,3,0
中山,113.3994224,22.52231467,2020/2/24,66,,0,0,0,4,1,0
惠州,114.423558,23.11635885,2020/2/24,62,,0,0,0,12,10,0
江门,113.0885562,22.58460388,2020/2/24,23,,0,1,0,6,5,0
湛江,110.3655544,21.27672344,2020/2/24,22,,0,1,0,6,5,0
肇庆,112.4714889,23.05288877,2020/2/24,19,,0,0,0,3,2,0
茂名,110.9315426,21.66906403,2020/2/24,14,,0,2,0,4,4,0
梅州,116.1295374,24.29417753,2020/2/24,16,,0,1,0,4,4,0
汕头,116.6885286,23.35909172,2020/2/24,25,,0,0,0,4,4,0
阳江,111.9884893,21.86433973,2020/2/24,14,,0,1,0,2,2,0
韶关,113.6035273,24.81588128,2020/2/24,10,,0,0,0,2,2,0
揭阳,116.3785122,23.55574049,2020/2/24,8,,0,0,0,1,1,0
河源,114.7074463,23.74968437,2020/2/24,4,,0,6,0,118,72,4
汕尾,115.3815526,22.79126304,2020/2/24,5,,0,0,0,28,11,0
潮州,116.6294702,23.66262319,2020/2/24,5,,0,0,0,22,11,0
清远,113.0624683,23.68823029,2020/2/24,12,,0,0,0,18,7,0
外地来沪人员,117.0233851,25.99602656,2020/2/24,111,,0,1,0,23,13,0
浦东新区,121.5504546,31.22734829,2020/2/24,60,,0,1,0,22,12,0
宝山区,121.496563,31.41027947,2020/2/24,21,,0,0,0,20,10,0
静安区,121.4534318,31.23384493,2020/2/24,16,,0,1,0,23,14,0
徐汇区,121.4433964,31.19455677,2020/2/24,18,,1,0,0,21,11,1
松江区,121.2344796,31.03713518,2020/2/24,14,,0,0,0,9,1,0
嘉定区,121.2725951,31.38015534,2020/2/24,9,,0,0,0,17,10,0
闵行区,121.3886119,31.11884258,2020/2/24,19,,0,0,0,17,10,0
普陀区,121.4035693,31.25497337,2020/2/24,11,,0,0,0,10,4,0
杨浦区,121.5325199,31.26552414,2020/2/24,9,,0,0,0,10,4,0
奉贤区,121.4805037,30.92372011,2020/2/24,9,,0,0,0,14,9,0
虹口区,121.5115865,31.2697467,2020/2/24,7,,0,0,0,25,21,0
黄浦区,121.4915856,31.23724715,2020/2/24,6,,0,0,0,20,16,0
崇明区,121.4035569,31.62856998,2020/2/24,4,,0,0,0,15,11,0
长宁区,121.4304544,31.22684797,2020/2/24,13,,0,1,0,14,10,0
青浦区,121.1305531,31.15545432,2020/2/24,6,,0,0,0,9,5,0
金山区,121.6155666,25.22015442,2020/2/24,3,,0,0,0,21,18,0
哈尔滨,126.5416151,45.80882583,2020/2/24,198,,0,1,0,10,7,0
双鸭山,131.1653417,46.6531859,2020/2/24,52,,0,0,0,6,3,0
鸡西,130.9756187,45.30087232,2020/2/24,46,,0,0,0,5,2,0
齐齐哈尔,123.9245709,47.35997719,2020/2/24,43,,0,2,0,21,18,1
大庆,125.1086576,46.59363318,2020/2/24,26,,0,0,0,9,7,0
绥化,126.9753569,46.66003218,2020/2/24,47,,0,0,0,2,0,0
七台河,131.0115446,45.77630032,2020/2/24,17,,0,0,0,7,6,0
牡丹江,129.6395398,44.55624571,2020/2/24,14,,0,0,0,5,4,0
黑河,127.5354899,50.25127231,2020/2/24,14,,0,1,0,4,3,0
鹤岗,130.3044329,47.35605616,2020/2/24,5,,1,0,0,1,0,0
伊春,128.8475464,47.73331846,2020/2/24,1,,0,0,0,1,0,0
佳木斯,130.3273591,46.80568999,2020/2/24,15,,0,0,0,4,4,0
大兴安岭,124.1529279,50.42002596,2020/2/24,2,,0,0,0,4,4,0
海淀区,116.3054341,39.96548984,2020/2/24,62,,0,0,0,2,2,0
朝阳区,125.2954013,43.84064147,2020/2/24,61,,0,0,0,2,2,0
西城区,116.3725136,39.91812361,2020/2/24,53,,0,0,0,1,1,0
丰台区,116.2924019,39.8649372,2020/2/24,41,,0,0,0,1,1,0
大兴区,116.3486252,39.73255524,2020/2/24,39,,0,5,0,93,57,0
昌平区,116.2376179,40.22641337,2020/2/24,29,,0,0,0,87,57,0
外地来京人员,117.0233851,25.99602656,2020/2/24,25,,0,1,0,48,25,0
通州区,121.0814255,32.07035574,2020/2/24,19,,0,0,0,66,46,0
房山区,116.1494438,39.75432584,2020/2/24,16,,0,0,0,55,41,0
石景山区,116.2296127,39.91135381,2020/2/24,14,,0,0,0,79,67,0
东城区,116.422401,39.93482727,2020/2/24,13,,0,0,0,51,41,0
顺义区,116.6614243,40.13635076,2020/2/24,10,,0,2,0,37,28,0
怀柔区,116.6383859,40.3226184,2020/2/24,7,,0,1,0,40,34,0
密云区,116.849547,40.38217566,2020/2/24,7,,0,0,0,23,17,0
门头沟区,116.1076036,39.94614672,2020/2/24,3,,0,0,0,27,24,0
延庆区,115.9816316,40.46216897,2020/2/24,1,,0,2,0,13,11,0
西安,108.9464656,34.34726882,2020/2/24,120,,0,0,0,12,10,0
汉中,107.0294302,33.07379991,2020/2/24,26,,0,18,0,274,197,2
安康,109.0356011,32.69051277,2020/2/24,26,,0,21,0,157,119,0
渭南,109.5165896,34.50571552,2020/2/24,15,,0,3,0,76,52,0
铜川,108.9524042,34.90263708,2020/2/24,8,,0,5,1,155,129,3
商洛,109.9244179,33.87863385,2020/2/24,7,,0,8,0,139,124,0
咸阳,108.7154225,34.33547629,2020/2/24,17,,0,2,0,58,44,1
宝鸡,107.2445754,34.36891564,2020/2/24,13,,0,4,0,53,41,0
延安,109.4965819,36.59111104,2020/2/24,8,,0,1,0,35,23,0
榆林,109.741616,38.29088384,2020/2/24,3,,0,9,0,91,78,3
韩城,110.4495526,35.48208679,2020/2/24,1,,0,0,0,26,16,0
杨凌,108.1012881,34.27243906,2020/2/24,1,,0,3,0,31,21,1
成都,104.0815335,30.65582188,2020/2/24,143,,0,6,0,39,32,0
甘孜州,101.9685467,30.05527884,2020/2/24,69,,0,3,0,17,10,0
达州,107.4745939,31.21430772,2020/2/24,42,,0,2,0,57,48,3
南充,106.1175026,30.84378251,2020/2/24,39,,0,2,0,19,13,0
巴中,106.7515853,31.87288859,2020/2/24,24,,0,9,0,32,26,1
泸州,105.4485241,28.8776683,2020/2/24,24,,0,0,0,5,3,0
广安,106.6395527,30.46174611,2020/2/24,30,,0,0,1,7,6,1
德阳,104.4044194,31.133115,2020/2/24,18,,0,9,0,242,152,2
绵阳,104.6855619,31.47366305,2020/2/24,22,,0,15,0,156,106,1
内江,105.064588,29.58588654,2020/2/24,22,,0,2,0,80,54,0
遂宁,105.5994215,30.53909767,2020/2/24,17,,0,1,0,76,56,0
凉山州,102.2735027,27.8877523,2020/2/24,13,,0,4,0,82,66,0
宜宾,104.6494037,28.75800703,2020/2/24,12,,0,0,0,102,88,1
眉山,103.8565633,30.08252612,2020/2/24,8,,0,1,0,48,38,0
资阳,104.6344353,30.13495656,2020/2/24,4,,0,1,0,36,26,0
自贡,104.7844488,29.34558492,2020/2/24,9,,0,0,0,39,31,0
雅安,103.0495426,30.01679255,2020/2/24,7,,0,1,0,59,56,0
攀枝花,101.7255412,26.58803317,2020/2/24,16,,0,4,0,43,41,0
广元,105.8504232,32.44161631,2020/2/24,6,,0,1,0,40,39,0
乐山,103.7725376,29.55794072,2020/2/24,3,,0,0,0,5,5,0
阿坝州,102.2314155,31.90551158,2020/2/24,1,,1,0,0,37,23,0
大连,121.6216315,38.91895367,2020/2/24,19,,0,2,0,20,14,0
葫芦岛,120.8433983,40.71736444,2020/2/24,12,,0,0,0,10,5,0
沈阳,123.4710966,41.68383007,2020/2/24,28,,0,0,0,12,8,0
鞍山,123.0013725,41.1150536,2020/2/24,4,,0,2,0,8,5,0
锦州,121.1325963,41.1009315,2020/2/24,12,,0,1,0,8,6,0
阜新,121.676408,42.0280219,2020/2/24,8,,0,1,0,7,5,0
铁岭,123.7323652,42.229948,2020/2/24,7,,0,1,0,19,18,0
朝阳,120.4574995,41.57982086,2020/2/24,6,,0,0,0,6,6,0
盘锦,122.0774901,41.12587529,2020/2/24,11,,0,0,0,4,4,0
丹东,124.3615473,40.00640871,2020/2/24,7,,0,1,0,2,2,0
本溪,123.6925071,41.49291646,2020/2/24,3,,0,3,0,58,30,1
辽阳,123.2433664,41.27416129,2020/2/24,3,,0,5,0,48,33,3
营口,122.2415747,40.67313684,2020/2/24,1,,0,1,0,29,22,0
遵义,106.9334277,27.73170088,2020/2/24,32,,0,1,0,32,28,0
贵阳,106.6365768,26.65332482,2020/2/24,36,,0,4,0,34,32,0
毕节,105.2985888,27.29021508,2020/2/24,23,,0,0,0,30,28,0
黔南州,107.5284027,26.2606162,2020/2/24,17,,0,1,0,23,20,1
六盘水,104.8375546,26.59883311,2020/2/24,10,,0,0,0,10,8,1
安顺,105.9544171,26.25925238,2020/2/24,4,,0,3,0,32,32,0
铜仁,109.1964389,27.73778646,2020/2/24,10,,0,0,0,8,8,0
黔东南州,107.9894462,26.58970297,2020/2/24,10,,0,0,0,7,7,0
黔西南州,104.9124921,25.09396735,2020/2/24,4,,0,1,0,45,33,0
北海,109.1265332,21.4868365,2020/2/24,44,,0,0,0,15,9,1
河池,108.0914999,24.69891173,2020/2/24,28,,0,1,0,7,2,0
南宁,108.3734508,22.8226066,2020/2/24,55,,0,0,0,6,2,0
柳州,109.4344219,24.33196139,2020/2/24,24,,0,0,0,6,3,0
防城港,108.3604188,21.69300529,2020/2/24,19,,0,0,0,1,0,0
来宾,109.2274582,23.75654676,2020/2/24,11,,0,0,0,5,5,0
桂林,110.2035454,25.24288572,2020/2/24,32,,0,0,0,5,5,0
玉林,110.1884531,22.65983051,2020/2/24,11,,0,0,0,2,2,0
贵港,109.6055203,23.11744838,2020/2/24,8,,0,0,0,1,1,0
钦州,108.6605802,21.98659354,2020/2/24,8,,0,5,0,118,62,0
梧州,111.2855168,23.48274528,2020/2/24,5,,0,3,0,229,184,0
贺州,111.5735263,24.4094509,2020/2/24,4,,0,7,0,123,97,0
百色,106.6245893,23.90818593,2020/2/24,3,,0,8,0,106,84,0
温州,120.7064769,28.0010854,2020/2/24,504,,0,4,0,76,53,1
台州,121.4274347,28.66219406,2020/2/24,146,,0,6,0,130,109,0
省十里丰监狱,104.080149,30.66090687,2020/2/24,36,,0,1,0,72,52,0
宁波,121.6285725,29.86603305,2020/2/24,157,,0,0,0,33,16,0
杭州,120.2155118,30.25308298,2020/2/24,169,,0,-1,0,22,12,0
嘉兴,120.7635518,30.75097483,2020/2/24,45,,0,4,0,18,10,0
金华,119.6534362,29.08463939,2020/2/24,55,,0,0,0,6,3,0
绍兴,120.5854785,30.03636931,2020/2/24,42,,0,0,0,1,0,0
舟山,122.2135563,29.99091168,2020/2/24,10,,0,0,0,23,13,0
衢州,118.8665967,28.9755458,2020/2/24,14,,0,0,0,10,0,0
丽水,119.9295731,28.47327818,2020/2/24,17,,0,1,0,4,1,1
湖州,120.0945166,30.89896394,2020/2/24,10,,0,0,0,3,1,0
济宁,116.5936123,35.42017739,2020/2/24,258,,0,0,0,4,1,1
烟台,121.4544154,37.47003838,2020/2/24,47,,0,1,0,3,1,0
济南,117.1263994,36.6565542,2020/2/24,47,,0,0,0,2,0,0
青岛,120.3894552,36.0722275,2020/2/24,60,,0,0,0,4,3,0
潍坊,119.1683779,36.71265155,2020/2/24,44,,0,0,0,3,2,0
德州,116.3655567,37.44130845,2020/2/24,37,,0,0,0,1,1,0
淄博,118.0614525,36.81908568,2020/2/24,30,,0,0,0,1,1,0
威海,122.127541,37.51643055,2020/2/24,38,,0,16,0,174,119,1
泰安,117.0944948,36.20585804,2020/2/24,35,,0,5,0,155,109,0
聊城,115.9915878,36.46275819,2020/2/24,38,,0,6,0,160,113,5
临沂,118.363533,35.11067124,2020/2/24,49,,0,1,0,69,45,0
日照,119.5334154,35.422839,2020/2/24,16,,0,6,0,108,87,0
枣庄,117.3305419,34.81599405,2020/2/24,24,,0,2,0,38,21,0
滨州,117.977404,37.3881962,2020/2/24,15,,0,0,0,83,69,0
菏泽,115.487545,35.23940742,2020/2/24,18,,0,0,0,41,29,0
昆明,102.8524484,24.87399815,2020/2/24,53,,0,3,0,27,18,0
昭通,103.7235118,27.34408386,2020/2/24,25,,0,4,0,29,22,0
红河州,103.3815491,23.36999625,2020/2/24,9,,0,3,0,27,20,0
曲靖,103.8024348,25.49640693,2020/2/24,13,,0,1,0,33,28,0
德宏州,98.59135936,24.4380107,2020/2/24,5,,0,2,0,17,13,0
西双版纳,100.8034468,22.01360125,2020/2/24,15,,0,0,0,13,9,0
保山,99.17727329,25.13903879,2020/2/24,9,,0,0,0,9,6,0
玉溪,102.5535603,24.35771094,2020/2/24,14,,0,0,0,6,4,0
大理州,100.2745828,25.61212842,2020/2/24,13,,0,0,0,55,30,0
丽江,100.2324645,26.86065744,2020/2/24,7,,1,1,0,47,22,0
普洱,100.9725698,22.83097919,2020/2/24,4,,0,5,0,71,61,1
楚雄州,101.5344125,25.05177357,2020/2/24,4,,0,4,0,35,27,0
文山州,104.222569,23.40599429,2020/2/24,2,,0,2,0,20,12,0
临沧,100.0954404,23.89046856,2020/2/24,1,,0,0,0,26,20,0
三亚,109.5185567,18.25873629,2020/2/24,54,,0,0,0,20,14,0
海口,110.3255255,20.04404944,2020/2/24,39,,0,3,0,14,8,0
昌江,109.0624641,19.30399788,2020/2/24,7,,0,1,0,6,5,0
儋州,109.5874558,19.52714611,2020/2/24,15,,370,1456,42,47441,11824,2085
万宁,110.3994344,18.80010699,2020/2/24,13,,19,60,3,3501,1388,113
澄迈,110.0135109,19.74434867,2020/2/24,9,,0,92,1,2904,1852,107
保亭,109.7034815,18.64690996,2020/2/24,3,,2,41,0,1387,543,41
琼海,110.4805445,19.26425402,2020/2/24,6,,1,46,2,1577,822,44
临高,109.697443,19.91947477,2020/2/24,6,,1,51,1,1306,652,37
东方,108.6585665,19.10110473,2020/2/24,3,,1,15,1,927,362,30
陵水,110.0444641,18.5123316,2020/2/24,4,,0,60,0,1175,653,30
定安,110.3655335,19.68711995,2020/2/24,3,,2,37,0,922,469,37
文昌,110.8045087,19.54906208,2020/2/24,3,,3,24,1,1011,592,32
乐东,109.180508,18.75587149,2020/2/24,2,,0,31,0,671,348,3
琼中,109.8445106,19.03916379,2020/2/24,1,,0,63,0,836,567,11
锡林郭勒盟,116.0543914,43.93942267,2020/2/24,9,,0,21,0,575,337,19
包头,109.8465435,40.66292879,2020/2/24,11,,1,4,0,496,286,13
赤峰,118.8955204,42.2616861,2020/2/24,9,,1,3,1,196,94,9
通辽,122.2505218,43.65798008,2020/2/24,7,,0,7,0,251,158,4
呼和浩特,111.7555086,40.848423,2020/2/24,7,,0,0,0,11,10,0
呼伦贝尔,119.7723705,49.21844648,2020/2/24,7,,0,0,0,417,262,3
鄂尔多斯,109.7874432,39.61448231,2020/2/24,11,,0,12,0,346,222,1
巴彦淖尔,107.3943981,40.74935949,2020/2/24,8,,0,0,0,97,40,1
乌兰察布,113.1394677,41.00074833,2020/2/24,3,,0,0,0,84,36,0
乌海市,106.800391,39.66200636,2020/2/24,2,,0,3,0,98,59,1
兴安盟,122.0443645,46.08846371,2020/2/24,1,,0,1,0,23,11,0
吴忠,106.2053713,38.00371291,2020/2/24,28,,0,2,0,66,55,0
银川,106.2384936,38.49246006,2020/2/24,33,,0,3,0,62,52,0
固原,106.2485774,36.02161726,2020/2/24,5,,0,0,0,22,14,0
中卫,105.2035709,37.50570142,2020/2/24,3,,0,0,0,14,7,0
宁东,118.6426169,32.06191141,2020/2/24,1,,0,3,0,19,13,1
石嘴山,106.3906004,38.98968284,2020/2/24,1,,0,1,0,16,12,0
兰州,103.8405212,36.06723469,2020/2/24,36,,0,0,0,14,10,0
平凉,106.6714423,35.54923205,2020/2/24,9,,0,1,0,25,22,0
定西,104.6324201,35.58683293,2020/2/24,9,,0,0,0,10,7,0
白银,104.1444508,36.55082533,2020/2/24,4,,0,0,0,8,5,0
庆阳,107.6493857,35.71521598,2020/2/24,3,,0,0,0,5,4,0
天水,105.7314167,34.58741188,2020/2/24,12,,0,0,0,5,4,0
甘南,102.9175847,34.98913991,2020/2/24,8,,0,0,0,12,12,0
陇南,104.928575,33.40662023,2020/2/24,4,,0,3,0,4,4,0
临夏,103.2163906,35.60756218,2020/2/24,3,,0,3,0,111,89,1
张掖,100.4564115,38.93206601,2020/2/24,2,,0,1,0,60,50,0
金昌,102.1946057,38.52582009,2020/2/24,1,,0,0,0,21,12,0
宝坻区,117.3166007,39.72319448,2020/2/24,60,,0,0,0,16,12,0
河东区,117.258413,39.13448733,2020/2/24,15,,0,0,0,18,15,0
南开区,117.1565154,39.14410528,2020/2/24,6,,0,0,0,14,11,0
北辰区,117.1414027,39.23034391,2020/2/24,6,,0,0,0,9,6,0
宁河区,117.8323933,39.33695643,2020/2/24,4,,0,0,0,19,17,0
河北区,117.2035928,39.15348514,2020/2/24,12,,0,0,0,11,9,0
和平区,121.150732,24.27955689,2020/2/24,6,,0,0,0,9,7,0
外地来津人员,90.93673264,29.04970447,2020/2/24,6,,0,0,0,9,7,0
滨海新区,117.7173988,39.00941577,2020/2/24,3,,0,0,0,6,4,0
东丽区,117.3205685,39.09233234,2020/2/24,4,,0,0,0,4,2,0
河西区,117.2294163,39.11571808,2020/2/24,4,,0,1,0,7,6,0
西青区,117.0144102,39.14872661,2020/2/24,4,,0,0,0,6,5,0
武清区,117.0505972,39.38987123,2020/2/24,2,,0,1,0,13,13,0
红桥区,117.1575179,39.17328565,2020/2/24,2,,0,1,0,3,3,0
津南区,117.3633868,38.94414857,2020/2/24,1,,0,0,0,198,77,3
万州区,108.4155584,30.81362164,2020/2/24,118,,0,2,0,46,22,0
江北区,121.5604213,29.89294838,2020/2/24,28,,0,5,0,52,28,3
